sample_id,cluster,consensus_membership,consensus_own,consensus_best_other,is_core,silhouette_sample,library_batch,verhaak_nearest,sig_Proneural,sig_Classical,sig_Mesenchymal,sig_Neural,pw_MTC_OXPHOS,pw_GPM_GLYCOLYSIS_LIPID,pw_PPR_PROLIFERATION,pw_NEU_NEURONAL,pw_OLIGODENDROCYTE_MYELIN,pw_IMMUNE_MYELOID,pw_HYPOXIA_ANGIOGENESIS
bef48b88-125f-4087-b4be-02c996ecc3d3,3,0.8487,0.8889,0.0402,True,0.1836,totalRNA_rRNAdepleted,Mesenchymal,-0.9593,-0.8054,1.1033,0.2941,0.5727,-0.4741,0.1601,-0.6688,-1.0807,0.9827,-0.1392
ee1a4754-896c-4f5d-bd4a-a7754f84abad,3,0.8481,0.9022,0.0542,True,0.0996,polyA_selected,Mesenchymal,-0.6618,-0.0366,0.4091,-0.5456,-0.1869,0.9375,0.5649,-0.8319,-1.2348,0.0755,0.4354
bc80aba0-0e0f-4177-85ca-73be517be7b0,3,0.8454,0.9056,0.0603,True,0.1267,polyA_selected,Mesenchymal,-1.1522,-0.8803,0.1842,-0.0435,0.3772,-0.7604,-1.0851,-1.0495,-1.4204,0.6119,-0.5114
1483c347-bb2c-4678-af16-163e4fc1791d,3,0.8381,0.8834,0.0453,True,0.2029,polyA_selected,Mesenchymal,-0.5742,0.0764,0.7131,-0.3548,-0.4419,0.5663,-0.9112,-0.6187,-0.0753,0.7621,0.7032
d7278caf-2bf9-48fb-adfa-d30c7b988000,3,0.8375,0.8989,0.0615,True,0.1779,totalRNA_rRNAdepleted,Mesenchymal,-0.8937,0.4575,0.7496,-1.0961,-0.3797,0.6303,-0.2916,-0.5393,-1.0054,0.3599,1.0162
b5402a87-05a5-421f-be4c-469c34e4bb81,3,0.8322,0.8753,0.0431,True,0.189,polyA_selected,Mesenchymal,-0.6522,-0.4943,0.9668,0.4129,0.5503,-0.2198,-1.2417,-0.161,0.2843,1.1514,-0.1161
73083339-9672-4072-aa87-0c94240f478a,3,0.8271,0.8823,0.0552,True,0.2757,totalRNA_rRNAdepleted,Mesenchymal,-0.6107,-0.2124,1.2035,0.1552,0.1998,0.049,-1.1031,-0.0303,0.4395,1.219,-0.0402
9f962dec-eac6-423c-a6ba-22d96165c616,3,0.8101,0.8764,0.0663,True,0.2504,polyA_selected,Mesenchymal,-0.3717,-0.0623,0.9738,-0.2479,-0.5397,-0.0262,-0.6479,0.2151,0.278,1.5062,0.6767
f4a6270e-6932-4d56-aa0b-475377d443b9,3,0.7991,0.8563,0.0572,True,0.0815,totalRNA_rRNAdepleted,Neural,-1.051,-1.5276,0.4065,1.0086,0.7475,-0.7046,-1.1013,-0.1088,-0.2956,1.1356,0.0085
32d1cf3b-2920-479e-8025-aaacae8f8011,3,0.7985,0.8699,0.0714,True,0.247,totalRNA_rRNAdepleted,Mesenchymal,0.0149,-0.0298,0.6246,-0.1913,-0.7611,0.3202,0.0309,-0.425,0.843,1.026,0.4243
